Plate	Well	Well Number	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell Line or Strain]	Term Source 2 REF	Term Source 2 Accession	Protein	Abbreviation	Protein sequence (aa)	UniProt	Addgene ID	Subcellular	Reagent Design Gene Annotation Build	Gene Identifier	Gene Symbol	Analysis Gene Annotation Build	Gene Annotation Comments	Control Type	Control Comments	Quality Control	Quality Control Comments	Channels	Comments
VAMP_DEG_BIN1_PL73_20140527__Meas_01	N23		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_PL73_20140527__Meas_01	O23		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_PL73_20140527__Meas_01	P23		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_PL73_20140527__Meas_01	P24		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_PL73_20140527__Meas_01	O24		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_PL73_20140527__Meas_01	N24		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_PL73_20140527__Meas_01	M24		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_PL73_20140527__Meas_01	L24		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_PL73_20140527__Meas_01	K24		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_PL73_20140527__Meas_01	J24		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_PL73_20140527__Meas_01	I24		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl74_20140602__Meas_01	J3		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl74_20140602__Meas_01	K3		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl74_20140602__Meas_01	L3		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl74_20140602__Meas_01	M3		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl74_20140602__Meas_01	N3		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl74_20140602__Meas_01	O3		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl74_20140602__Meas_01	P3		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl74_20140602__Meas_01	P4		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl74_20140602__Meas_01	O4		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl74_20140602__Meas_01	N4		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl74_20140602__Meas_01	M4		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl74_20140602__Meas_01	L4		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl74_20140602__Meas_01	K4		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl74_20140602__Meas_01	J4		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl74_20140602__Meas_01	I4		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl74_20140602__Meas_01	I3		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	I6		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	I7		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	I8		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	I9		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	I10		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	I11		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	J5		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	J6		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	J7		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	J8		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	J9		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	J10		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	J11		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	K5		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	K6		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	K7		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	K8		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	K9		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	K10		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	K11		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	L5		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	L6		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	L7		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	L8		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	L9		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	L10		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	L11		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	M5		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	M6		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	M7		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	M8		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	M9		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	M10		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	M11		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	N5		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	N6		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	N7		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	N8		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	N9		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	N10		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	N11		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	O5		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	O6		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	O7		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	O8		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	O9		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	O10		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	O11		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	P5		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	P6		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	P7		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	P8		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	P9		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	P10		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	P11		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Bin_Pl74_20140603__Meas_01	I5		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	A18		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	A19		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	A20		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	A21		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	B18		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	B19		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	B20		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	B21		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	C17		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	C18		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	C19		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	C20		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	C21		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	D17		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	D18		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	D19		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	D20		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	D21		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	E17		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	E18		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	E19		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	E20		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	E21		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	F17		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	F18		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	F19		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	F20		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	F21		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	G17		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	G18		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl75_20140610__Meas_01	G19		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
